Date,Open,High,Low,Close
2022-08-26 09:40:00,17652,17655,17634,17636
2022-08-26 09:45:00,17636,17643,17629,17637
2022-08-26 09:50:00,17637,17665,17637,17665
2022-08-26 09:55:00,17663,17668,17656,17661
2022-08-26 10:00:00,17662,17665,17637,17637
2022-08-26 10:05:00,17637,17649,17634,17642
2022-08-26 10:10:00,17642,17652,17634,17635
2022-08-26 10:15:00,17634,17637,17621,17631
2022-08-26 10:20:00,17631,17631,17610,17614
2022-08-26 10:25:00,17614,17630,17613,17620
2022-08-26 10:30:00,17621,17635,17620,17625
2022-08-26 10:35:00,17624,17624,17616,17616
2022-08-26 10:40:00,17617,17618,17598,17599
2022-08-26 10:45:00,17599,17608,17589,17589
2022-08-26 10:50:00,17589,17603,17587,17603
2022-08-26 10:55:00,17603,17608,17592,17592
2022-08-26 11:00:00,17593,17601,17588,17601
2022-08-26 11:05:00,17600,17607,17596,17600
2022-08-26 11:10:00,17600,17600,17582,17587
2022-08-26 11:15:00,17588,17602,17583,17596
2022-08-26 11:20:00,17596,17612,17595,17608
2022-08-26 11:25:00,17609,17611,17601,17602
2022-08-26 11:30:00,17603,17617,17602,17608
2022-08-26 11:35:00,17609,17611,17600,17608
2022-08-26 11:40:00,17608,17608,17590,17605
2022-08-26 11:45:00,17605,17618,17605,17612
2022-08-26 11:50:00,17613,17620,17608,17608
2022-08-26 11:55:00,17609,17615,17602,17605
2022-08-26 12:00:00,17606,17628,17605,17628
2022-08-26 12:05:00,17628,17636,17625,17632
2022-08-26 12:10:00,17633,17633,17621,17624
2022-08-26 12:15:00,17624,17626,17601,17601
2022-08-26 12:20:00,17601,17608,17587,17607
2022-08-26 12:25:00,17608,17625,17607,17624
2022-08-26 12:30:00,17625,17627,17612,17612
2022-08-26 12:35:00,17613,17627,17611,17623
2022-08-26 12:40:00,17623,17627,17614,17619
2022-08-26 12:45:00,17621,17624,17617,17620
2022-08-26 12:50:00,17620,17626,17616,17626
2022-08-26 12:55:00,17627,17632,17602,17605
2022-08-26 13:00:00,17606,17609,17596,17605
2022-08-26 13:05:00,17605,17605,17579,17585
2022-08-26 13:10:00,17586,17589,17570,17587
2022-08-26 13:15:00,17587,17601,17583,17601
2022-08-26 13:20:00,17600,17601,17573,17576
2022-08-26 13:25:00,17576,17587,17564,17586
2022-08-26 13:30:00,17585,17586,17573,17578
2022-08-26 13:35:00,17579,17588,17565,17574
2022-08-26 13:40:00,17574,17588,17569,17585
2022-08-26 13:45:00,17585,17593,17577,17580
2022-08-26 13:50:00,17582,17587,17578,17586
2022-08-26 13:55:00,17587,17593,17581,17588
2022-08-26 14:00:00,17588,17611,17581,17608
2022-08-26 14:05:00,17608,17609,17597,17601
2022-08-26 14:10:00,17601,17607,17593,17596
2022-08-26 14:15:00,17596,17605,17581,17604
2022-08-26 14:20:00,17603,17605,17586,17586
2022-08-26 14:25:00,17588,17591,17584,17590
2022-08-26 14:30:00,17591,17597,17585,17586
2022-08-26 14:35:00,17585,17586,17576,17580
2022-08-26 14:40:00,17579,17591,17574,17591
2022-08-26 14:45:00,17591,17594,17581,17585
2022-08-26 14:50:00,17585,17589,17580,17585
2022-08-26 14:55:00,17584,17592,17575,17592
2022-08-26 15:00:00,17594,17594,17520,17528
2022-08-26 15:05:00,17528,17556,17526,17555
2022-08-26 15:10:00,17556,17557,17545,17555
2022-08-26 15:15:00,17557,17596,17557,17575
2022-08-26 15:20:00,17574,17574,17556,17574
2022-08-26 15:25:00,17573,17582,17567,17577
2022-08-26 15:30:00,17583,17583,17579,17583
2022-08-29 09:15:00,17199,17221,17168,17190
2022-08-29 09:20:00,17192,17219,17181,17218
2022-08-29 09:25:00,17218,17250,17214,17243
2022-08-29 09:30:00,17242,17272,17237,17266
2022-08-29 09:35:00,17265,17277,17253,17262
2022-08-29 09:40:00,17261,17283,17260,17278
2022-08-29 09:45:00,17278,17293,17268,17284
2022-08-29 09:50:00,17284,17308,17279,17304
2022-08-29 09:55:00,17304,17317,17300,17316
2022-08-29 10:00:00,17315,17329,17304,17316
2022-08-29 10:05:00,17315,17318,17301,17315
2022-08-29 10:10:00,17315,17318,17306,17314
2022-08-29 10:15:00,17314,17326,17302,17316
2022-08-29 10:20:00,17316,17318,17307,17310
2022-08-29 10:25:00,17310,17319,17306,17319
2022-08-29 10:30:00,17319,17326,17310,17311
2022-08-29 10:35:00,17311,17316,17305,17307
2022-08-29 10:40:00,17307,17317,17301,17311
2022-08-29 10:45:00,17311,17315,17307,17309
2022-08-29 10:50:00,17308,17312,17303,17306
2022-08-29 10:55:00,17306,17313,17304,17305
2022-08-29 11:00:00,17305,17318,17305,17311
2022-08-29 11:05:00,17312,17320,17310,17313
2022-08-29 11:10:00,17314,17314,17281,17285
2022-08-29 11:15:00,17285,17300,17281,17300
2022-08-29 11:20:00,17300,17336,17299,17327
2022-08-29 11:25:00,17327,17334,17311,17311
2022-08-29 11:30:00,17312,17328,17312,17319
2022-08-29 11:35:00,17317,17337,17317,17337
2022-08-29 11:40:00,17337,17343,17329,17332
2022-08-29 11:45:00,17332,17339,17325,17325
2022-08-29 11:50:00,17325,17328,17318,17327
2022-08-29 11:55:00,17326,17329,17321,17329
2022-08-29 12:00:00,17329,17336,17329,17333
2022-08-29 12:05:00,17333,17333,17321,17327
2022-08-29 12:10:00,17326,17330,17319,17327
2022-08-29 12:15:00,17328,17342,17327,17339
2022-08-29 12:20:00,17339,17341,17332,17333
2022-08-29 12:25:00,17333,17352,17332,17350
2022-08-29 12:30:00,17351,17370,17346,17366
2022-08-29 12:35:00,17366,17369,17358,17358
2022-08-29 12:40:00,17357,17358,17343,17344
2022-08-29 12:45:00,17343,17350,17324,17324
2022-08-29 12:50:00,17325,17328,17313,17318
2022-08-29 12:55:00,17319,17325,17315,17325
2022-08-29 13:00:00,17324,17331,17318,17325
2022-08-29 13:05:00,17326,17340,17326,17339
2022-08-29 13:10:00,17339,17340,17326,17327
2022-08-29 13:15:00,17326,17337,17326,17337
2022-08-29 13:20:00,17337,17341,17331,17340
2022-08-29 13:25:00,17340,17346,17335,17338
2022-08-29 13:30:00,17337,17350,17328,17341
2022-08-29 13:35:00,17340,17346,17339,17344
2022-08-29 13:40:00,17343,17355,17343,17345
2022-08-29 13:45:00,17345,17363,17344,17363
2022-08-29 13:50:00,17363,17380,17357,17357
2022-08-29 13:55:00,17357,17367,17351,17362
2022-08-29 14:00:00,17362,17374,17354,17354
2022-08-29 14:05:00,17356,17360,17336,17348
2022-08-29 14:10:00,17348,17360,17339,17357
2022-08-29 14:15:00,17358,17362,17353,17356
2022-08-29 14:20:00,17356,17357,17327,17329
2022-08-29 14:25:00,17328,17336,17319,17325
2022-08-29 14:30:00,17325,17338,17318,17318
2022-08-29 14:35:00,17311,17326,17311,17323
2022-08-29 14:40:00,17323,17337,17322,17336
2022-08-29 14:45:00,17336,17337,17321,17325
2022-08-29 14:50:00,17325,17329,17313,17313
2022-08-29 14:55:00,17312,17313,17293,17305
2022-08-29 15:00:00,17304,17325,17301,17310
2022-08-29 15:05:00,17310,17316,17306,17311
2022-08-29 15:10:00,17311,17314,17292,17295
2022-08-29 15:15:00,17294,17314,17294,17311
2022-08-29 15:20:00,17311,17322,17311,17321
2022-08-29 15:25:00,17321,17339,17319,17339
2022-08-29 15:30:00,17336,17336,17336,17336
2022-08-30 09:15:00,17410,17458,17410,17445
2022-08-30 09:20:00,17444,17466,17444,17464
2022-08-30 09:25:00,17464,17467,17449,17455
2022-08-30 09:30:00,17454,17473,17449,17469
2022-08-30 09:35:00,17469,17472,17462,17463
2022-08-30 09:40:00,17463,17472,17461,17463
2022-08-30 09:45:00,17464,17470,17462,17470
2022-08-30 09:50:00,17470,17481,17463,17465
2022-08-30 09:55:00,17465,17475,17460,17475
2022-08-30 10:00:00,17475,17478,17470,17472
2022-08-30 10:05:00,17472,17487,17472,17487
2022-08-30 10:10:00,17487,17488,17480,17481
2022-08-30 10:15:00,17482,17483,17469,17474
2022-08-30 10:20:00,17472,17475,17469,17473
2022-08-30 10:25:00,17473,17487,17471,17485
2022-08-30 10:30:00,17485,17490,17482,17485
2022-08-30 10:35:00,17485,17495,17483,17495
2022-08-30 10:40:00,17494,17520,17494,17519
2022-08-30 10:45:00,17519,17529,17514,17528
2022-08-30 10:50:00,17528,17530,17522,17527
2022-08-30 10:55:00,17526,17530,17522,17525
2022-08-30 11:00:00,17526,17531,17520,17528
2022-08-30 11:05:00,17528,17544,17528,17541
2022-08-30 11:10:00,17542,17543,17535,17543
2022-08-30 11:15:00,17543,17547,17539,17539
2022-08-30 11:20:00,17539,17543,17536,17540
2022-08-30 11:25:00,17541,17548,17540,17547
2022-08-30 11:30:00,17546,17556,17546,17553
2022-08-30 11:35:00,17552,17554,17536,17539
2022-08-30 11:40:00,17540,17554,17538,17554
2022-08-30 11:45:00,17554,17555,17541,17544
2022-08-30 11:50:00,17544,17548,17541,17546
2022-08-30 11:55:00,17545,17565,17545,17562
2022-08-30 12:00:00,17562,17571,17559,17569
2022-08-30 12:05:00,17570,17572,17566,17569
2022-08-30 12:10:00,17570,17583,17569,17582
2022-08-30 12:15:00,17582,17585,17577,17577
2022-08-30 12:20:00,17577,17591,17577,17589
2022-08-30 12:25:00,17590,17601,17589,17591
2022-08-30 12:30:00,17591,17603,17588,17596
2022-08-30 12:35:00,17596,17600,17592,17595
2022-08-30 12:40:00,17595,17600,17593,17600
2022-08-30 12:45:00,17600,17620,17600,17620
2022-08-30 12:50:00,17619,17628,17616,17617
2022-08-30 12:55:00,17618,17621,17610,17620
2022-08-30 13:00:00,17620,17637,17619,17632
2022-08-30 13:05:00,17632,17636,17624,17631
2022-08-30 13:10:00,17632,17636,17628,17635
2022-08-30 13:15:00,17635,17648,17631,17643
2022-08-30 13:20:00,17644,17647,17637,17640
2022-08-30 13:25:00,17640,17643,17636,17639
2022-08-30 13:30:00,17640,17658,17639,17654
2022-08-30 13:35:00,17653,17660,17653,17656
2022-08-30 13:40:00,17661,17670,17661,17668
2022-08-30 13:45:00,17669,17671,17659,17667
2022-08-30 13:50:00,17668,17671,17645,17649
2022-08-30 13:55:00,17649,17665,17649,17660
2022-08-30 14:00:00,17660,17670,17659,17661
2022-08-30 14:05:00,17661,17662,17651,17653
2022-08-30 14:10:00,17651,17664,17648,17663
2022-08-30 14:15:00,17663,17686,17663,17682
2022-08-30 14:20:00,17683,17685,17679,17679
2022-08-30 14:25:00,17681,17696,17679,17690
2022-08-30 14:30:00,17691,17700,17691,17693
2022-08-30 14:35:00,17693,17695,17685,17685
2022-08-30 14:40:00,17685,17696,17681,17694
2022-08-30 14:45:00,17695,17699,17685,17692
2022-08-30 14:50:00,17691,17710,17690,17710
2022-08-30 14:55:00,17710,17718,17703,17703
2022-08-30 15:00:00,17703,17761,17702,17760
2022-08-30 15:05:00,17760,17774,17756,17773
2022-08-30 15:10:00,17773,17775,17760,17761
2022-08-30 15:15:00,17763,17770,17752,17769
2022-08-30 15:20:00,17768,17777,17765,17772
2022-08-30 15:25:00,17773,17775,17741,17744
2022-08-30 15:30:00,17750,17750,17750,17750
2022-09-01 09:15:00,17511,17567,17507,17553
2022-09-01 09:20:00,17554,17574,17543,17556
2022-09-01 09:25:00,17555,17558,17534,17556
2022-09-01 09:30:00,17557,17581,17548,17568
2022-09-01 09:35:00,17567,17608,17564,17605
2022-09-01 09:40:00,17605,17631,17601,17630
2022-09-01 09:45:00,17628,17648,17606,17610
2022-09-01 09:50:00,17611,17625,17598,17619
2022-09-01 09:55:00,17620,17621,17604,17610
2022-09-01 10:00:00,17610,17632,17610,17628
2022-09-01 10:05:00,17628,17644,17624,17642
2022-09-01 10:10:00,17643,17670,17641,17660
2022-09-01 10:15:00,17661,17679,17659,17668
2022-09-01 10:20:00,17670,17688,17663,17688
2022-09-01 10:25:00,17688,17696,17674,17686
2022-09-01 10:30:00,17687,17689,17670,17672
2022-09-01 10:35:00,17667,17671,17631,17637
2022-09-01 10:40:00,17635,17664,17631,17656
2022-09-01 10:45:00,17656,17664,17648,17655
2022-09-01 10:50:00,17654,17656,17645,17654
2022-09-01 10:55:00,17654,17663,17648,17659
2022-09-01 11:00:00,17659,17659,17636,17644
2022-09-01 11:05:00,17644,17644,17631,17637
2022-09-01 11:10:00,17637,17650,17625,17647
2022-09-01 11:15:00,17647,17668,17643,17658
2022-09-01 11:20:00,17657,17666,17650,17663
2022-09-01 11:25:00,17663,17667,17659,17661
2022-09-01 11:30:00,17661,17666,17651,17652
2022-09-01 11:35:00,17652,17653,17645,17650
2022-09-01 12:15:00,17611,17613,17609,17609
2022-09-01 12:20:00,17610,17617,17600,17604
2022-09-01 12:25:00,17604,17612,17598,17598
2022-09-01 12:30:00,17598,17601,17584,17596
2022-09-01 12:35:00,17597,17605,17591,17597
2022-09-01 12:40:00,17598,17609,17595,17609
2022-09-01 12:45:00,17609,17618,17594,17596
2022-09-01 12:50:00,17596,17604,17589,17596
2022-09-01 12:55:00,17596,17601,17563,17567
2022-09-01 13:00:00,17567,17574,17553,17567
2022-09-01 13:05:00,17568,17577,17551,17558
2022-09-01 13:10:00,17558,17558,17534,17552
2022-09-01 13:15:00,17553,17564,17543,17561
2022-09-01 13:20:00,17561,17581,17557,17557
2022-09-01 13:25:00,17558,17565,17557,17564
2022-09-01 14:10:00,17523,17524,17516,17519
2022-09-01 14:15:00,17518,17520,17492,17503
2022-09-01 14:20:00,17503,17513,17496,17509
2022-09-01 14:25:00,17508,17543,17508,17530
2022-09-01 14:30:00,17530,17571,17528,17561
2022-09-01 14:35:00,17559,17568,17545,17550
2022-09-01 14:40:00,17549,17566,17540,17558
2022-09-01 14:45:00,17560,17561,17542,17543
2022-09-01 14:50:00,17542,17552,17523,17550
2022-09-01 14:55:00,17549,17556,17541,17543
2022-09-01 15:00:00,17543,17543,17509,17509
2022-09-01 15:05:00,17508,17538,17508,17533
2022-09-01 15:10:00,17534,17572,17534,17555
2022-09-01 15:15:00,17557,17560,17542,17545
2022-09-01 15:20:00,17545,17551,17534,17551
2022-09-01 15:25:00,17552,17564,17550,17563
2022-09-01 15:30:00,17562,17562,17562,17562
2022-09-02 09:15:00,17596,17643,17579,17583
2022-09-02 09:20:00,17586,17608,17571,17602
2022-09-02 09:25:00,17600,17603,17569,17569
2022-09-02 09:30:00,17569,17580,17542,17550
2022-09-02 09:35:00,17550,17553,17513,17531
2022-09-02 09:40:00,17531,17553,17529,17542
2022-09-02 09:45:00,17544,17578,17544,17554
2022-09-02 09:50:00,17555,17556,17515,17520
2022-09-02 09:55:00,17520,17521,17494,17510
2022-09-02 10:00:00,17507,17507,17487,17492
2022-09-02 10:05:00,17493,17511,17488,17501
2022-09-02 10:10:00,17501,17505,17477,17497
2022-09-02 10:15:00,17497,17503,17480,17500
2022-09-02 10:20:00,17500,17517,17495,17513
2022-09-02 10:25:00,17513,17535,17513,17532
2022-09-02 10:30:00,17532,17547,17527,17534
2022-09-02 10:35:00,17534,17536,17525,17527
2022-09-02 10:40:00,17527,17542,17517,17540
2022-09-02 10:45:00,17541,17550,17540,17540
2022-09-02 10:50:00,17539,17541,17521,17526
2022-09-02 10:55:00,17526,17529,17511,17519
2022-09-02 11:00:00,17519,17533,17512,17529
2022-09-02 11:05:00,17529,17529,17501,17522
2022-09-02 11:10:00,17522,17542,17518,17533
2022-09-02 11:15:00,17533,17537,17527,17533
2022-09-02 11:20:00,17534,17537,17526,17533
2022-09-02 11:25:00,17534,17535,17524,17532
2022-09-02 11:30:00,17531,17532,17518,17519
2022-09-02 11:35:00,17519,17521,17508,17514
2022-09-02 11:40:00,17515,17543,17515,17540
2022-09-02 11:45:00,17540,17543,17533,17537
2022-09-02 11:50:00,17537,17541,17532,17540
2022-09-02 11:55:00,17539,17549,17527,17541
2022-09-02 12:00:00,17540,17550,17539,17549
2022-09-02 12:05:00,17549,17562,17549,17561
2022-09-02 12:10:00,17561,17563,17551,17555
2022-09-02 12:15:00,17555,17566,17555,17561
2022-09-02 12:20:00,17561,17570,17557,17569
2022-09-02 12:25:00,17569,17574,17563,17572
2022-09-02 12:30:00,17572,17575,17564,17565
2022-09-02 12:35:00,17566,17569,17552,17556
2022-09-02 12:40:00,17556,17575,17555,17570
2022-09-02 12:45:00,17568,17571,17560,17564
2022-09-02 12:50:00,17565,17575,17565,17571
2022-09-02 12:55:00,17571,17585,17571,17577
2022-09-02 13:00:00,17578,17586,17572,17572
2022-09-02 13:05:00,17573,17579,17568,17578
2022-09-02 13:10:00,17579,17587,17578,17586
2022-09-02 13:15:00,17586,17595,17586,17592
2022-09-02 13:20:00,17592,17597,17584,17588
2022-09-02 13:25:00,17586,17588,17579,17586
2022-09-02 13:30:00,17586,17592,17586,17590
2022-09-02 13:35:00,17591,17592,17578,17583
2022-09-02 13:40:00,17582,17584,17572,17580
2022-09-02 13:45:00,17579,17595,17573,17592
2022-09-02 13:50:00,17592,17597,17583,17589
2022-09-02 13:55:00,17590,17595,17583,17592
2022-09-02 14:00:00,17592,17608,17591,17608
2022-09-02 14:05:00,17609,17619,17607,17615
2022-09-02 14:10:00,17614,17617,17606,17613
2022-09-02 14:15:00,17613,17623,17609,17614
2022-09-02 14:20:00,17613,17617,17603,17603
2022-09-02 14:25:00,17603,17611,17600,17608
2022-09-02 14:30:00,17608,17608,17580,17582
2022-09-02 14:35:00,17582,17588,17569,17569
2022-09-02 14:40:00,17569,17578,17566,17566
2022-09-02 14:45:00,17565,17565,17546,17558
2022-09-02 14:50:00,17558,17559,17534,17547
2022-09-02 14:55:00,17548,17556,17542,17545
2022-09-02 15:00:00,17546,17551,17527,17531
2022-09-02 15:05:00,17532,17542,17519,17541
2022-09-02 15:10:00,17540,17558,17540,17551
2022-09-02 15:15:00,17552,17561,17537,17537
2022-09-02 15:20:00,17538,17547,17533,17539
2022-09-02 15:25:00,17539,17539,17520,17528
2022-09-02 15:30:00,17527,17527,17527,17527
2022-09-05 09:15:00,17551,17616,17551,17612
2022-09-05 09:20:00,17613,17615,17584,17597
2022-09-05 09:25:00,17601,17608,17571,17595
2022-09-05 09:30:00,17595,17632,17592,17632
2022-09-05 09:35:00,17631,17639,17620,17627
2022-09-05 09:40:00,17627,17646,17625,17638
2022-09-05 09:45:00,17639,17641,17620,17622
2022-09-05 09:50:00,17622,17639,17609,17638
2022-09-05 09:55:00,17639,17644,17630,17635
2022-09-05 10:00:00,17634,17642,17632,17639
2022-09-05 10:05:00,17639,17652,17637,17652
2022-09-05 10:10:00,17653,17658,17646,17648
2022-09-05 10:15:00,17649,17654,17642,17643
2022-09-05 10:20:00,17642,17657,17642,17653
2022-09-05 10:25:00,17653,17657,17650,17654
2022-09-05 10:30:00,17653,17655,17638,17654
2022-09-05 10:35:00,17653,17653,17632,17632
2022-09-05 10:40:00,17633,17647,17630,17640
2022-09-05 10:45:00,17641,17650,17641,17647
2022-09-05 10:50:00,17647,17650,17641,17641
2022-09-05 10:55:00,17641,17642,17625,17627
2022-09-05 11:00:00,17627,17627,17623,17624
2022-09-05 11:20:00,17628,17631,17627,17630
2022-09-05 11:25:00,17629,17635,17619,17625
2022-09-05 11:30:00,17625,17628,17619,17627
2022-09-05 11:35:00,17628,17632,17625,17627
2022-09-05 11:40:00,17627,17638,17626,17634
2022-09-05 11:45:00,17634,17644,17632,17642
2022-09-05 11:50:00,17642,17645,17640,17644
2022-09-05 11:55:00,17643,17646,17640,17642
2022-09-05 12:00:00,17643,17649,17639,17644
2022-09-05 12:05:00,17643,17649,17639,17649
2022-09-05 12:10:00,17649,17662,17649,17660
2022-09-05 12:15:00,17659,17669,17656,17668
2022-09-05 12:20:00,17668,17678,17668,17671
2022-09-05 12:25:00,17671,17674,17665,17667
2022-09-05 12:30:00,17666,17680,17664,17673
2022-09-05 12:35:00,17674,17674,17665,17674
2022-09-05 12:40:00,17674,17676,17670,17672
2022-09-05 12:45:00,17671,17681,17669,17678
2022-09-05 12:50:00,17677,17678,17658,17658
2022-09-05 12:55:00,17657,17665,17655,17657
2022-09-05 13:00:00,17657,17669,17657,17665
2022-09-05 13:05:00,17665,17670,17657,17657
2022-09-05 13:10:00,17658,17661,17647,17650
2022-09-05 13:15:00,17651,17653,17645,17646
2022-09-05 13:20:00,17645,17649,17637,17640
2022-09-05 13:25:00,17640,17655,17639,17654
2022-09-05 13:30:00,17655,17656,17647,17648
2022-09-05 13:35:00,17648,17651,17642,17646
2022-09-05 13:40:00,17646,17651,17630,17632
2022-09-05 13:45:00,17633,17648,17630,17646
2022-09-05 13:50:00,17645,17650,17642,17643
2022-09-05 13:55:00,17643,17661,17639,17656
2022-09-05 14:00:00,17656,17664,17656,17659
2022-09-05 14:05:00,17660,17679,17660,17666
2022-09-05 14:10:00,17666,17672,17661,17669
2022-09-05 14:15:00,17669,17670,17661,17666
2022-09-05 14:20:00,17666,17667,17657,17661
2022-09-05 14:25:00,17661,17673,17661,17673
2022-09-05 14:30:00,17676,17683,17675,17677
2022-09-05 14:35:00,17678,17679,17659,17659
2022-09-05 14:40:00,17659,17671,17656,17671
2022-09-05 14:45:00,17670,17671,17662,17664
2022-09-05 14:50:00,17663,17668,17659,17663
2022-09-05 14:55:00,17662,17672,17653,17654
2022-09-05 15:00:00,17654,17678,17651,17677
2022-09-05 15:05:00,17677,17679,17665,17670
2022-09-05 15:10:00,17672,17680,17668,17671
2022-09-05 15:15:00,17672,17672,17660,17666
2022-09-05 15:20:00,17667,17668,17658,17660
2022-09-05 15:25:00,17660,17664,17652,17654
2022-09-05 15:30:00,17655,17655,17655,17655
2022-09-06 10:15:00,17638,17642,17630,17633
2022-09-06 10:20:00,17633,17633,17614,17614
2022-09-06 10:25:00,17615,17615,17589,17601
2022-09-06 10:30:00,17601,17613,17589,17591
2022-09-06 10:35:00,17590,17609,17588,17609
2022-09-06 10:40:00,17609,17613,17596,17605
2022-09-06 10:45:00,17606,17624,17603,17623
2022-09-06 10:50:00,17624,17624,17613,17618
2022-09-06 10:55:00,17619,17635,17613,17633
2022-09-06 11:00:00,17634,17636,17629,17635
2022-09-06 11:05:00,17636,17668,17636,17665
2022-09-06 11:10:00,17665,17668,17656,17667
2022-09-06 11:15:00,17668,17675,17665,17666
2022-09-06 11:20:00,17665,17667,17644,17656
2022-09-06 11:25:00,17656,17664,17652,17655
2022-09-06 11:30:00,17654,17660,17648,17652
2022-09-06 11:35:00,17652,17658,17648,17657
2022-09-06 11:40:00,17657,17673,17656,17673
2022-09-06 11:45:00,17672,17677,17668,17669
2022-09-06 11:50:00,17669,17672,17661,17669
2022-09-06 11:55:00,17669,17692,17668,17691
2022-09-06 12:00:00,17691,17697,17685,17693
2022-09-06 12:05:00,17693,17694,17681,17689
2022-09-06 12:10:00,17690,17691,17682,17683
2022-09-06 12:15:00,17682,17693,17682,17692
2022-09-06 12:20:00,17692,17703,17690,17701
2022-09-06 12:25:00,17701,17702,17691,17698
2022-09-06 12:30:00,17698,17709,17696,17708
2022-09-06 12:35:00,17708,17711,17702,17702
2022-09-06 12:40:00,17701,17709,17697,17708
2022-09-06 12:45:00,17708,17713,17700,17703
2022-09-06 12:50:00,17703,17716,17702,17713
2022-09-06 12:55:00,17713,17715,17706,17706
2022-09-06 13:00:00,17706,17708,17694,17699
2022-09-06 13:05:00,17699,17700,17681,17685
2022-09-06 13:10:00,17685,17694,17683,17694
2022-09-06 13:15:00,17694,17700,17691,17691
2022-09-06 13:20:00,17691,17695,17687,17694
2022-09-06 13:25:00,17694,17701,17691,17698
2022-09-06 13:30:00,17698,17714,17698,17711
2022-09-06 13:35:00,17711,17714,17682,17693
2022-09-06 13:40:00,17693,17696,17688,17694
2022-09-06 13:45:00,17694,17695,17672,17679
2022-09-06 13:50:00,17679,17691,17674,17684
2022-09-06 13:55:00,17683,17699,17681,17696
2022-09-06 14:00:00,17696,17698,17686,17687
2022-09-06 14:05:00,17687,17693,17683,17692
2022-09-06 14:10:00,17692,17698,17691,17697
2022-09-06 14:15:00,17698,17705,17688,17688
2022-09-06 14:20:00,17688,17695,17685,17695
2022-09-06 14:25:00,17695,17705,17695,17704
2022-09-06 14:30:00,17704,17705,17688,17692
2022-09-06 14:35:00,17693,17697,17664,17665
2022-09-06 14:40:00,17665,17669,17639,17641
2022-09-06 14:45:00,17641,17667,17638,17662
2022-09-06 14:50:00,17661,17663,17643,17662
2022-09-06 14:55:00,17662,17664,17650,17655
2022-09-06 15:00:00,17654,17668,17649,17661
2022-09-06 15:05:00,17661,17681,17658,17671
2022-09-06 15:10:00,17672,17674,17651,17653
2022-09-06 15:15:00,17653,17657,17649,17652
2022-09-06 15:20:00,17651,17653,17647,17650
2022-09-06 15:25:00,17650,17654,17642,17652
2022-09-06 15:30:00,17652,17652,17652,17652
2022-09-07 09:15:00,17525,17566,17524,17560
2022-09-07 09:20:00,17558,17584,17549,17583
2022-09-07 09:25:00,17581,17593,17564,17570
2022-09-07 09:30:00,17570,17574,17544,17554
2022-09-07 09:35:00,17552,17590,17547,17583
2022-09-07 09:40:00,17582,17584,17568,17579
2022-09-07 09:45:00,17577,17584,17568,17575
2022-09-07 09:50:00,17573,17591,17573,17577
2022-09-07 09:55:00,17576,17577,17559,17568
2022-09-07 10:00:00,17568,17586,17564,17583
2022-09-07 10:05:00,17581,17586,17575,17585
2022-09-07 10:10:00,17585,17593,17577,17578
2022-09-07 10:15:00,17577,17579,17567,17574
2022-09-07 10:20:00,17572,17576,17567,17568
2022-09-07 10:25:00,17565,17586,17563,17581
2022-09-07 10:30:00,17581,17584,17573,17578
2022-09-07 10:35:00,17578,17582,17564,17569
2022-09-07 10:40:00,17569,17574,17565,17567
2022-09-07 10:45:00,17567,17574,17561,17571
2022-09-07 10:50:00,17571,17572,17552,17554
2022-09-07 10:55:00,17554,17559,17545,17549
2022-09-07 11:00:00,17549,17554,17542,17551
2022-09-07 11:05:00,17551,17560,17550,17552
2022-09-07 11:10:00,17552,17552,17539,17539
2022-09-07 11:15:00,17539,17549,17533,17549
2022-09-07 11:20:00,17550,17553,17540,17547
2022-09-07 11:25:00,17547,17559,17546,17555
2022-09-07 11:30:00,17555,17569,17555,17566
2022-09-07 11:35:00,17566,17570,17558,17560
2022-09-07 11:40:00,17560,17569,17556,17569
2022-09-07 11:45:00,17570,17583,17567,17582
2022-09-07 11:50:00,17583,17604,17580,17603
2022-09-07 11:55:00,17603,17609,17599,17604
2022-09-07 12:00:00,17604,17608,17599,17602
2022-09-07 12:05:00,17602,17605,17598,17602
2022-09-07 12:10:00,17603,17617,17603,17615
2022-09-07 12:15:00,17615,17634,17611,17630
2022-09-07 12:20:00,17630,17637,17624,17625
2022-09-07 12:25:00,17626,17629,17615,17619
2022-09-07 12:30:00,17619,17629,17615,17625
2022-09-07 12:35:00,17626,17631,17624,17625
2022-09-07 12:40:00,17624,17625,17615,17616
2022-09-07 12:45:00,17616,17617,17600,17602
2022-09-07 12:50:00,17602,17620,17602,17613
2022-09-07 12:55:00,17613,17621,17610,17621
2022-09-07 13:00:00,17621,17622,17611,17618
2022-09-07 13:05:00,17619,17621,17613,17618
2022-09-07 13:10:00,17618,17621,17615,17618
2022-09-07 13:15:00,17618,17633,17618,17628
2022-09-07 13:20:00,17628,17631,17625,17630
2022-09-07 13:25:00,17630,17648,17628,17648
2022-09-07 13:30:00,17648,17651,17640,17648
2022-09-07 13:35:00,17648,17648,17641,17644
2022-09-07 13:40:00,17645,17650,17633,17633
2022-09-07 13:45:00,17633,17638,17625,17625
2022-09-07 13:50:00,17626,17634,17621,17634
2022-09-07 13:55:00,17633,17640,17630,17637
2022-09-07 14:00:00,17637,17642,17628,17635
2022-09-07 14:05:00,17635,17646,17634,17639
2022-09-07 14:10:00,17639,17639,17629,17629
2022-09-07 14:15:00,17628,17644,17627,17644
2022-09-07 14:20:00,17644,17647,17639,17644
